ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,AdressePLZ,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id_2,adr_inter,adresse_2,adrzus_int,behindertenparkplatz,bemerkung,ccmail,da,datum,datum_cms,dep,editor,erforderlichedokumente,fax,hausnummer,hindernisfreiheit,infrastruktur,isbetriebsferien_gebaeude,isbetriebsferien_schalter,kategorie,mail,name,namenzus,objectid,oeffnungszeiten_gebaeude_di,oeffnungszeiten_gebaeude_do,oeffnungszeiten_gebaeude_fr,oeffnungszeiten_gebaeude_mi,oeffnungszeiten_gebaeude_mo,oeffnungszeiten_gebaeude_sa,oeffnungszeiten_gebaeude_so,oeffnungszeiten_schalter_di,oeffnungszeiten_schalter_do,oeffnungszeiten_schalter_fr,oeffnungszeiten_schalter_mi,oeffnungszeiten_schalter_mo,oeffnungszeiten_schalter_sa,oeffnungszeiten_schalter_so,ort,plz_2,poi_id,postadresse,publish_internet,strasse,suchen,tel,tel2,www,zahlungsmittel_internet,zahlungsmittel_schalter,zahlungsmittel_telefon,zvv_label,zvv_link,einheit,schulkreis,n,distance,feature_x,feature_y,nearest_x,nearest_y
"500",,"38","4450","8001",Gerechtigkeitsgasse 8,"Gerechtigkeitsgasse 8, 8001",Zurich,Zurich,Switzerland,"0","101701275","8, Gerechtigkeitsgasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8022, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3698009,8.531809745689879","13",,Basteiplatz 11,,,,,Schulamt,"202206091626",,Schul- und Sportdepartement (SSD),ssdiha,,,"11",,,,,Volksschule,,Schanzengraben,,57,,,,,,,,,,,,,,,Zürich,"8001",vo298,,"1",Basteiplatz,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 32 40,,https://www.stadt-zuerich.ch/schulen/de/hirschengraben.html,,,,"Zürich, Brandschenkestrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37015459344404&tolon=8.535216328227765&toname=Zürich%2C+Basteiplatz+11,Hirschengraben - Schanzengraben,Zürichberg,"1",0.00342489446778489,8.53180974568988,47.3698009,8.53521632821095,47.3701545914512
"501",,"61","4450","8002",Waffenplatzstrasse 72,"Waffenplatzstrasse 72, 8002",Zurich,Zurich,Switzerland,"0","93184514","72, Waffenplatzstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.35688815,8.526770283124698","119",,Schulhausstrasse 21,,,,,Schulamt,"202302141418",,Schul- und Sportdepartement (SSD),ssdefi,,+41 44 413 18 41,"21",,,,,Volksschule,,Gabler,,283,,,,,,,,,,,,,,,Zürich,"8002",vo232,,"1",Schulhausstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 18 40,,https://www.stadt-zuerich.ch/schulen/de/gabler.html,,,,"Zürich, Museum Rietberg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.360508484861825&tolon=8.529752707673703&toname=Zürich%2C+Schulhausstrasse+21,Gabler,Uto,"1",0.00469059337029008,8.5267702831247,47.35688815,8.52975270765698,47.3605084828679
"502",,"48","4890","8001",Gerechtigkeitsgasse 8,"Gerechtigkeitsgasse 8, 8001",Zurich,Zurich,Switzerland,"0","101701275","8, Gerechtigkeitsgasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8022, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3698009,8.531809745689879","13",,Basteiplatz 11,,,,,Schulamt,"202206091626",,Schul- und Sportdepartement (SSD),ssdiha,,,"11",,,,,Volksschule,,Schanzengraben,,57,,,,,,,,,,,,,,,Zürich,"8001",vo298,,"1",Basteiplatz,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 32 40,,https://www.stadt-zuerich.ch/schulen/de/hirschengraben.html,,,,"Zürich, Brandschenkestrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37015459344404&tolon=8.535216328227765&toname=Zürich%2C+Basteiplatz+11,Hirschengraben - Schanzengraben,Zürichberg,"1",0.00342489446778489,8.53180974568988,47.3698009,8.53521632821095,47.3701545914512
"503",,"32","3410","8002",Waffenplatzstrasse 72,"Waffenplatzstrasse 72, 8002",Zurich,Zurich,Switzerland,"0","93184514","72, Waffenplatzstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.35688815,8.526770283124698","119",,Schulhausstrasse 21,,,,,Schulamt,"202302141418",,Schul- und Sportdepartement (SSD),ssdefi,,+41 44 413 18 41,"21",,,,,Volksschule,,Gabler,,283,,,,,,,,,,,,,,,Zürich,"8002",vo232,,"1",Schulhausstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 18 40,,https://www.stadt-zuerich.ch/schulen/de/gabler.html,,,,"Zürich, Museum Rietberg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.360508484861825&tolon=8.529752707673703&toname=Zürich%2C+Schulhausstrasse+21,Gabler,Uto,"1",0.00469059337029008,8.5267702831247,47.35688815,8.52975270765698,47.3605084828679
"504",,"15","2950","8002",Waffenplatzstrasse 72,"Waffenplatzstrasse 72, 8002",Zurich,Zurich,Switzerland,"0","93184514","72, Waffenplatzstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.35688815,8.526770283124698","119",,Schulhausstrasse 21,,,,,Schulamt,"202302141418",,Schul- und Sportdepartement (SSD),ssdefi,,+41 44 413 18 41,"21",,,,,Volksschule,,Gabler,,283,,,,,,,,,,,,,,,Zürich,"8002",vo232,,"1",Schulhausstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 18 40,,https://www.stadt-zuerich.ch/schulen/de/gabler.html,,,,"Zürich, Museum Rietberg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.360508484861825&tolon=8.529752707673703&toname=Zürich%2C+Schulhausstrasse+21,Gabler,Uto,"1",0.00469059337029008,8.5267702831247,47.35688815,8.52975270765698,47.3605084828679
"505",,"81","5650","8050",Binzmuehlestrasse 46,"Binzmuehlestrasse 46, 8050",Zurich,Zurich,Switzerland,"0","1608385115","46, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141029,8.5451762","102",,Margrit-Rainer-Strasse 5,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 07 11,"5",,,,,Volksschule,,Im Birch,,266,,,,,,,,,,,,,,,Zürich,"8050",vo250,,"1",Margrit-Rainer-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 07 10,,https://www.stadt-zuerich.ch/schulen/de/imbirch.html,,,,"Zürich, Neunbrunnen",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.415642620394706&tolon=8.54018228760786&toname=Zürich%2C+Margrit-Rainer-Strasse+5,Im Birch,Glattal,"1",0.00522588690273166,8.5451762,47.4141029,8.54018228759095,47.4156426184064
"506",,"21","2810","8050",Binzmuehlestrasse 48,"Binzmuehlestrasse 48, 8050",Zurich,Zurich,Switzerland,"0","11587037862","48, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141027,8.5450042","102",,Margrit-Rainer-Strasse 5,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 07 11,"5",,,,,Volksschule,,Im Birch,,266,,,,,,,,,,,,,,,Zürich,"8050",vo250,,"1",Margrit-Rainer-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 07 10,,https://www.stadt-zuerich.ch/schulen/de/imbirch.html,,,,"Zürich, Neunbrunnen",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.415642620394706&tolon=8.54018228760786&toname=Zürich%2C+Margrit-Rainer-Strasse+5,Im Birch,Glattal,"1",0.00506183642355126,8.5450042,47.4141027,8.54018228759095,47.4156426184064
"507",,"57","4600","8050",Binzmuehlestrasse 48,"Binzmuehlestrasse 48, 8050",Zurich,Zurich,Switzerland,"0","11587037862","48, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141027,8.5450042","102",,Margrit-Rainer-Strasse 5,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 07 11,"5",,,,,Volksschule,,Im Birch,,266,,,,,,,,,,,,,,,Zürich,"8050",vo250,,"1",Margrit-Rainer-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 07 10,,https://www.stadt-zuerich.ch/schulen/de/imbirch.html,,,,"Zürich, Neunbrunnen",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.415642620394706&tolon=8.54018228760786&toname=Zürich%2C+Margrit-Rainer-Strasse+5,Im Birch,Glattal,"1",0.00506183642355126,8.5450042,47.4141027,8.54018228759095,47.4156426184064
"508",,"140","6090","8002",Waffenplatzstrasse 72,"Waffenplatzstrasse 72, 8002",Zurich,Zurich,Switzerland,"0","93184514","72, Waffenplatzstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.35688815,8.526770283124698","119",,Schulhausstrasse 21,,,,,Schulamt,"202302141418",,Schul- und Sportdepartement (SSD),ssdefi,,+41 44 413 18 41,"21",,,,,Volksschule,,Gabler,,283,,,,,,,,,,,,,,,Zürich,"8002",vo232,,"1",Schulhausstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 18 40,,https://www.stadt-zuerich.ch/schulen/de/gabler.html,,,,"Zürich, Museum Rietberg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.360508484861825&tolon=8.529752707673703&toname=Zürich%2C+Schulhausstrasse+21,Gabler,Uto,"1",0.00469059337029008,8.5267702831247,47.35688815,8.52975270765698,47.3605084828679
"509",,"18","2810","8050",Binzmuehlestrasse 46,"Binzmuehlestrasse 46, 8050",Zurich,Zurich,Switzerland,"0","1608385115","46, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141029,8.5451762","102",,Margrit-Rainer-Strasse 5,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 07 11,"5",,,,,Volksschule,,Im Birch,,266,,,,,,,,,,,,,,,Zürich,"8050",vo250,,"1",Margrit-Rainer-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 07 10,,https://www.stadt-zuerich.ch/schulen/de/imbirch.html,,,,"Zürich, Neunbrunnen",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.415642620394706&tolon=8.54018228760786&toname=Zürich%2C+Margrit-Rainer-Strasse+5,Im Birch,Glattal,"1",0.00522588690273166,8.5451762,47.4141029,8.54018228759095,47.4156426184064
"510",,"35","3550","8050",Binzmuehlestrasse 46,"Binzmuehlestrasse 46, 8050",Zurich,Zurich,Switzerland,"0","1608385115","46, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141029,8.5451762","102",,Margrit-Rainer-Strasse 5,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 07 11,"5",,,,,Volksschule,,Im Birch,,266,,,,,,,,,,,,,,,Zürich,"8050",vo250,,"1",Margrit-Rainer-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 07 10,,https://www.stadt-zuerich.ch/schulen/de/imbirch.html,,,,"Zürich, Neunbrunnen",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.415642620394706&tolon=8.54018228760786&toname=Zürich%2C+Margrit-Rainer-Strasse+5,Im Birch,Glattal,"1",0.00522588690273166,8.5451762,47.4141029,8.54018228759095,47.4156426184064
"511",,"14","180","8047",Triemlistrasse 155,"Triemlistrasse 155, 8047",Zurich,Zurich,Switzerland,"0","45013209","155, Triemlistrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8063, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.36870765,8.49424619411205","98",,Letzigraben 208,,,,,Schulamt,"202310110831",,Schul- und Sportdepartement (SSD),ssdbu178,,,"208",,,,,Volksschule,,Altweg,,262,,,,,,,,,,,,,,,Zürich,"8047",vo206,,"1",Letzigraben,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 15 84,,https://www.stadt-zuerich.ch/schulen/de/altweg.html,,,,"Zürich, Schulhaus Altweg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37232259646984&tolon=8.492932571557185&toname=Zürich%2C+Letzigraben+208,Altweg,Letzi,"1",0.0038462225406776,8.49424619411205,47.36870765,8.49293257154102,47.3723225944772
"512",,"35","3550","8005",Albertstrasse 7,"Albertstrasse 7, 8005",Zurich,Zurich,Switzerland,"0","152680964","7, Albertstrasse, Gewerbeschule, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.386166849999995,8.526006299791325","60",,Heinrichstrasse 143,,,,,Schulamt,"202209011621",,Schul- und Sportdepartement (SSD),ssdbnzga,,,"143",,,,,Volksschule,,Lokal Heinrich,,224,,,,,,,,,,,,,,,Zürich,"8003",vo039,,"1",Heinrichstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",,,https://www.stadt-zuerich.ch/schulen/de/kornhaus.html,,,,"Zürich, Quellenstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.38670168058235&tolon=8.526315918252129&toname=Zürich%2C+Heinrichstrasse+143,Kornhaus,Limmattal,"1",0.000617984791749965,8.52600629979132,47.38616685,8.52631591823544,47.3867016785911
"513",,"105","7560","8002",Bellariastrasse 36,"Bellariastrasse 36, 8002",Zurich,Zurich,Switzerland,"0","371655172","36, Bellariastrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35257835,8.530230281652269","75",,Tannenrauchstrasse 10,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"10",,,,,Volksschule,,Manegg,,239,,,,,,,,,,,,,,,Zürich,"8038",vo279,,"1",Tannenrauchstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 14 40,,https://www.stadt-zuerich.ch/schulen/de/manegg.html,,,,"Zürich, Jugendherberge",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.34801917993665&tolon=8.526329519251805&toname=Zürich%2C+Tannenrauchstrasse+10,Manegg,Uto,"1",0.00600016643882719,8.53023028165227,47.35257835,8.52632951923513,47.3480191779415
"514",,"127","4600","8005",Hardstrasse 236/238,"Hardstrasse 236/238, 8005",Zurich,Zurich,Switzerland,"0","536871910","Hardstrasse, Escher Wyss, Industriequartier, Zürich, Bezirk Zürich, Zürich, 8005, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.3906377,8.5220194","88",,Heinrichstrasse 240,,,,,Schulamt,"202206091637",,Schul- und Sportdepartement (SSD),ssdiha,,,"240",,,,,Volksschule,,Schütze,,252,,,,,,,,,,,,,,,Zürich,"8005",vo020,,"1",Heinrichstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 33 60,,https://www.stadt-zuerich.ch/schulen/de/schuetze.html,,,,"Zürich, Escher-Wyss-Platz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.38891895461149&tolon=8.52289979632433&toname=Zürich%2C+Heinrichstrasse+240,Schütze,Limmattal,"1",0.00193111113431919,8.5220194,47.3906377,8.5228997963077,47.3889189526205
"515",,"80","5050","8002",Waffenplatzstrasse 72,"Waffenplatzstrasse 72, 8002",Zurich,Zurich,Switzerland,"0","93184514","72, Waffenplatzstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.35688815,8.526770283124698","119",,Schulhausstrasse 21,,,,,Schulamt,"202302141418",,Schul- und Sportdepartement (SSD),ssdefi,,+41 44 413 18 41,"21",,,,,Volksschule,,Gabler,,283,,,,,,,,,,,,,,,Zürich,"8002",vo232,,"1",Schulhausstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 18 40,,https://www.stadt-zuerich.ch/schulen/de/gabler.html,,,,"Zürich, Museum Rietberg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.360508484861825&tolon=8.529752707673703&toname=Zürich%2C+Schulhausstrasse+21,Gabler,Uto,"1",0.00469059337029008,8.5267702831247,47.35688815,8.52975270765698,47.3605084828679
"516",,"38","4890","8004",Zweierstrasse 24,"Zweierstrasse 24, 8004",Zurich,Zurich,Switzerland,"0","338540633","24, Zweierstrasse, Werd, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.372977399999996,8.526193956624141","23",,Kernstrasse 45,,,,,Schulamt,"201808151604",,Schul- und Sportdepartement (SSD),ssdbkuwj,,+41 43 322 25 71,"45",,,,,Volksschule,,Kern,,67,,,,,,,,,,,,,,,Zürich,"8004",vo260,,"1",Kernstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 21 00,,https://www.stadt-zuerich.ch/schulen/de/aussersihl.html,,,,"Zürich, Helvetiaplatz",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.377403978323926&tolon=8.525134392721077&toname=Zürich%2C+Kernstrasse+45,Aussersihl,Limmattal,"1",0.0045516209992652,8.52619395662414,47.3729774,8.52513439270441,47.3774039763318
"517",,"38","4310","8004",Militaerstrasse 24,"Militaerstrasse 24, 8004",Zurich,Zurich,Switzerland,"0","3078522542","24, Militärstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3768569,8.532567","99",,Limmatstrasse 90,,,,,Schulamt,"202010120834",,Schul- und Sportdepartement (SSD),ssdbnzga,,,"90",,,,,Volksschule,,Limmat A,Sekundarstufe,263,,,,,,,,,,,,,,,Zürich,"8005",vo272,,"1",Limmatstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 04 50,,https://www.stadt-zuerich.ch/schulen/de/limmat.html,,,,"Zürich, Museum für Gestaltung",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.383162749337146&tolon=8.533802903482519&toname=Zürich%2C+Limmatstrasse+90,Limmat,Limmattal,"1",0.00642582042405148,8.532567,47.3768569,8.53380290346572,47.3831627473456
"518",,"70","5330","8002",Bellariastrasse 36,"Bellariastrasse 36, 8002",Zurich,Zurich,Switzerland,"0","371655172","36, Bellariastrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35257835,8.530230281652269","75",,Tannenrauchstrasse 10,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"10",,,,,Volksschule,,Manegg,,239,,,,,,,,,,,,,,,Zürich,"8038",vo279,,"1",Tannenrauchstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 14 40,,https://www.stadt-zuerich.ch/schulen/de/manegg.html,,,,"Zürich, Jugendherberge",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.34801917993665&tolon=8.526329519251805&toname=Zürich%2C+Tannenrauchstrasse+10,Manegg,Uto,"1",0.00600016643882719,8.53023028165227,47.35257835,8.52632951923513,47.3480191779415
"519",,"73","5480","8002",Bellariastrasse 36,"Bellariastrasse 36, 8002",Zurich,Zurich,Switzerland,"0","371655172","36, Bellariastrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.35257835,8.530230281652269","75",,Tannenrauchstrasse 10,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,,"10",,,,,Volksschule,,Manegg,,239,,,,,,,,,,,,,,,Zürich,"8038",vo279,,"1",Tannenrauchstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 14 40,,https://www.stadt-zuerich.ch/schulen/de/manegg.html,,,,"Zürich, Jugendherberge",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.34801917993665&tolon=8.526329519251805&toname=Zürich%2C+Tannenrauchstrasse+10,Manegg,Uto,"1",0.00600016643882719,8.53023028165227,47.35257835,8.52632951923513,47.3480191779415
"520",,"19","3250","8001",Brandschenkestrasse 10,"Brandschenkestrasse 10, 8001",Zurich,Zurich,Switzerland,"0","5535868990","Fleming's, 10, Brandschenkestrasse, City, Altstadt, Zürich, Bezirk Zürich, Zürich, 8001, Schweiz/Suisse/Svizzera/Svizra",tourism,hotel,"47.3696334,8.5334346","13",,Basteiplatz 11,,,,,Schulamt,"202206091626",,Schul- und Sportdepartement (SSD),ssdiha,,,"11",,,,,Volksschule,,Schanzengraben,,57,,,,,,,,,,,,,,,Zürich,"8001",vo298,,"1",Basteiplatz,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 32 40,,https://www.stadt-zuerich.ch/schulen/de/hirschengraben.html,,,,"Zürich, Brandschenkestrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37015459344404&tolon=8.535216328227765&toname=Zürich%2C+Basteiplatz+11,Hirschengraben - Schanzengraben,Zürichberg,"1",0.00185639326287359,8.5334346,47.3696334,8.53521632821095,47.3701545914512
"521",,"62","4450","8050",Binzmuehlestrasse 50,"Binzmuehlestrasse 50, 8050",Zurich,Zurich,Switzerland,"0","11587037861","50, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141083,8.544824","102",,Margrit-Rainer-Strasse 5,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 07 11,"5",,,,,Volksschule,,Im Birch,,266,,,,,,,,,,,,,,,Zürich,"8050",vo250,,"1",Margrit-Rainer-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 07 10,,https://www.stadt-zuerich.ch/schulen/de/imbirch.html,,,,"Zürich, Neunbrunnen",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.415642620394706&tolon=8.54018228760786&toname=Zürich%2C+Margrit-Rainer-Strasse+5,Im Birch,Glattal,"1",0.00488872448195049,8.544824,47.4141083,8.54018228759095,47.4156426184064
"522",,"54","4750","8050",Binzmuehlestrasse 50,"Binzmuehlestrasse 50, 8050",Zurich,Zurich,Switzerland,"0","11587037861","50, Binzmühlestrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4141083,8.544824","102",,Margrit-Rainer-Strasse 5,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 07 11,"5",,,,,Volksschule,,Im Birch,,266,,,,,,,,,,,,,,,Zürich,"8050",vo250,,"1",Margrit-Rainer-Strasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 07 10,,https://www.stadt-zuerich.ch/schulen/de/imbirch.html,,,,"Zürich, Neunbrunnen",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.415642620394706&tolon=8.54018228760786&toname=Zürich%2C+Margrit-Rainer-Strasse+5,Im Birch,Glattal,"1",0.00488872448195049,8.544824,47.4141083,8.54018228759095,47.4156426184064
"523",,"34","4010","8004",Militaerstrasse 24,"Militaerstrasse 24, 8004",Zurich,Zurich,Switzerland,"0","3078522542","24, Militärstrasse, Langstrasse, Kreis 4, Zürich, Bezirk Zürich, Zürich, 8004, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3768569,8.532567","99",,Limmatstrasse 90,,,,,Schulamt,"202010120834",,Schul- und Sportdepartement (SSD),ssdbnzga,,,"90",,,,,Volksschule,,Limmat A,Sekundarstufe,263,,,,,,,,,,,,,,,Zürich,"8005",vo272,,"1",Limmatstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 04 50,,https://www.stadt-zuerich.ch/schulen/de/limmat.html,,,,"Zürich, Museum für Gestaltung",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.383162749337146&tolon=8.533802903482519&toname=Zürich%2C+Limmatstrasse+90,Limmat,Limmattal,"1",0.00642582042405148,8.532567,47.3768569,8.53380290346572,47.3831627473456
"524",,"56","2220","8055",Birmensdorferstrasse 593,"Birmensdorferstrasse 593, 8055",Zurich,Zurich,Switzerland,"0","342480829","593, Birmensdorferstrasse, Albisrieden, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8063, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.3676353,8.488436547692014","76",,Triemlistrasse 45,,,,,Schulamt,"201807311228",,Schul- und Sportdepartement (SSD),dbo,,+41 44 413 02 01,"45",,,,,Volksschule,,Triemli,,240,,,,,,,,,,,,,,,Zürich,"8047",vo307,,"1",Triemlistrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 02 00,,https://www.stadt-zuerich.ch/schulen/de/triemli.html,,,,"Zürich, Goldackerweg",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.37261041618026&tolon=8.486770338541684&toname=Zürich%2C+Triemlistrasse+45,Triemli,Letzi,"1",0.00524671460686411,8.48843654769201,47.3676353,8.48677033852561,47.3726104141876
"525",,"15","1720","8005",Muehlerain 44,"Muehlerain 44, 8005",Zurich,Zurich,Switzerland,"0","26008715","44, Mühlerain, Mülirain, Obermeilen, Meilen, Bezirk Meilen, Zürich, 8706, Schweiz/Suisse/Svizzera/Svizra",building,house,"47.2630909,8.668276768355994","22",,Katzenschwanzstrasse 5,,,,,Schulamt,"202311211406",,Schul- und Sportdepartement (SSD),ssdbngi9,,+41 44 413 33 34,"5",,,,,Volksschule,,Looren,Primarschule,66,,,,,,,,,,,,,,,Zürich,"8053",vo277,,"1",Katzenschwanzstrasse,"Volksschulen, Schule, Schulen, Lernen, Schulhaus",+41 44 413 33 33,,https://www.stadt-zuerich.ch/schulen/de/looren.html,,,,"Zürich, Loorenstrasse",https://www.zvv.ch/zvv/de/fahrplan/fp.html?tolat=47.36082208443485&tolon=8.595986045380396&toname=Zürich%2C+Katzenschwanzstrasse+5,Looren,Zürichberg,"1",0.121562052681833,8.66827676835599,47.2630909,8.59598604536265,47.360822082441
